latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
55.177,76.282,311.4,3.7,1.8,2017-04-29,06:30,A,69,6.0NRT,288.9,48.7
55.073,76.038,307.4,3.8,1.8,2017-04-29,06:30,A,34,6.0NRT,289.1,29.7
55.057,75.986,311.4,3.8,1.8,2017-04-29,06:30,A,65,6.0NRT,290.8,51
55.169,76.281,308.6,3.7,1.8,2017-04-29,06:30,A,51,6.0NRT,289,35
55.643,77.6,311.5,3.1,1.7,2017-04-29,06:30,A,55,6.0NRT,291.2,38.5
55.656,77.587,310.4,3.1,1.7,2017-04-29,06:30,A,19,6.0NRT,291.3,32.6
55.67,77.518,315.3,3.1,1.7,2017-04-29,06:30,A,70,6.0NRT,292.3,53.1
55.657,77.473,328.5,3.1,1.7,2017-04-29,06:30,A,85,6.0NRT,291.6,122.6
55.655,77.472,327.6,3.1,1.7,2017-04-29,06:30,A,64,6.0NRT,292,116.3
55.823,77.925,308.4,3,1.6,2017-04-29,06:30,A,29,6.0NRT,288,29.5
55.81,77.883,308.1,3,1.6,2017-04-29,06:30,A,23,6.0NRT,287.7,28.3
55.849,77.901,328,3,1.6,2017-04-29,06:30,A,80,6.0NRT,290.2,115.2
55.813,77.661,311.3,3,1.7,2017-04-29,06:30,A,39,6.0NRT,289.4,41.6
55.849,77.893,324.6,3,1.6,2017-04-29,06:30,A,82,6.0NRT,290.2,98.5
55.812,77.654,313.1,3,1.7,2017-04-29,06:30,A,58,6.0NRT,289.6,48.6
55.892,77.523,321,3.1,1.7,2017-04-29,06:30,A,48,6.0NRT,286.9,76.8
55.879,77.479,333.5,3.1,1.7,2017-04-29,06:30,A,67,6.0NRT,289.5,152.5
55.891,77.52,322.4,3.1,1.7,2017-04-29,06:35,A,56,6.0NRT,287,87.4
55.878,77.477,329.7,3.1,1.7,2017-04-29,06:35,A,69,6.0NRT,289.7,127.5
55.078,74.303,324.3,4.4,1.9,2017-04-29,06:35,A,77,6.0NRT,292.7,159.5
55.079,74.3,323.3,4.4,1.9,2017-04-29,06:35,A,76,6.0NRT,292.7,149.7
11.431,43.471,312.1,3,1.6,2017-04-29,08:15,T,53,6.0NRT,300.3,32.1
10.916,29.326,335.2,2,1.4,2017-04-29,08:15,T,70,6.0NRT,312.2,29.8
9.667,34.496,341.1,1,1,2017-04-29,08:15,T,69,6.0NRT,307.2,33.4
9.666,34.505,350.7,1,1,2017-04-29,08:15,T,94,6.0NRT,306.3,52.4
9.658,34.495,338.7,1,1,2017-04-29,08:15,T,81,6.0NRT,303.9,27.2
9.657,34.504,349.2,1,1,2017-04-29,08:15,T,93,6.0NRT,305.2,47.3
9.036,33.258,331.1,1.1,1,2017-04-29,08:15,T,50,6.0NRT,306.9,13
9.007,32.566,332.8,1.1,1.1,2017-04-29,08:15,T,67,6.0NRT,309,11.8
8.972,32.747,365.9,1.1,1.1,2017-04-29,08:15,T,100,6.0NRT,308.1,98.6
8.97,32.757,350,1.1,1.1,2017-04-29,08:15,T,93,6.0NRT,308.6,48.3
8.954,32.734,353.1,1.1,1.1,2017-04-29,08:15,T,95,6.0NRT,307.3,59.1
7.472,34.574,338.7,1,1,2017-04-29,08:15,T,86,6.0NRT,301.8,27.9
7.463,34.573,340.6,1,1,2017-04-29,08:15,T,88,6.0NRT,300.9,31.1
6.925,30.156,335.5,1.5,1.2,2017-04-29,08:15,T,80,6.0NRT,306.7,25.9
5.592,31.798,335.1,1.1,1.1,2017-04-29,08:15,T,72,6.0NRT,303.6,16.3
30.758,47.336,333.8,2.2,1.4,2017-04-29,08:10,T,70,6.0NRT,310.4,45.6
30.616,47.313,327.7,2.2,1.4,2017-04-29,08:10,T,61,6.0NRT,305.5,20
30.612,47.336,339.5,2.2,1.4,2017-04-29,08:10,T,85,6.0NRT,306.9,75.3
30.613,47.331,340.6,2.2,1.4,2017-04-29,08:10,T,85,6.0NRT,306.7,82
30.562,47.317,330.9,2.2,1.4,2017-04-29,08:10,T,71,6.0NRT,310.2,30.5
50.61,110.778,322.7,4,1.9,2017-04-29,06:30,A,81,6.0NRT,292.1,134.3
50.576,106.434,312.7,2.4,1.5,2017-04-29,06:30,A,41,6.0NRT,298.6,22.2
51.129,109.404,318.6,3.4,1.7,2017-04-29,06:30,A,61,6.0NRT,281.1,94.7
51.128,109.356,326.2,3.4,1.7,2017-04-29,06:30,A,76,6.0NRT,280.2,137.1
51.145,109.404,322.8,3.4,1.7,2017-04-29,06:30,A,71,6.0NRT,278.2,119.6
51.144,109.356,326.7,3.4,1.7,2017-04-29,06:30,A,64,6.0NRT,276.6,141.6
51.138,109.4,338.7,3.4,1.7,2017-04-29,06:30,A,91,6.0NRT,279.8,241.4
51.137,109.351,332.8,3.4,1.7,2017-04-29,06:30,A,88,6.0NRT,278.6,185.1
51.655,111.1,302.1,4.2,1.9,2017-04-29,06:30,A,29,6.0NRT,287.8,27.3
51.769,112.051,310.6,4.6,2,2017-04-29,06:30,A,70,6.0NRT,295.1,61
51.76,109.175,322.4,3.4,1.7,2017-04-29,06:30,A,71,6.0NRT,283.3,113.4
51.769,112.042,310.1,4.6,2,2017-04-29,06:30,A,66,6.0NRT,295.3,56.8
50.944,95.378,317.8,1,1,2017-04-29,06:30,A,64,6.0NRT,298.5,10.4
50.942,95.364,350.9,1,1,2017-04-29,06:30,A,96,6.0NRT,298.1,58.4
50.94,95.35,376.9,1,1,2017-04-29,06:30,A,100,6.0NRT,302.4,134
50.938,95.336,333.5,1,1,2017-04-29,06:30,A,88,6.0NRT,298.4,26.1
51.833,102.415,313.9,1.6,1.2,2017-04-29,06:30,A,74,6.0NRT,290.4,16.9
53.657,109.913,311.4,3.7,1.8,2017-04-29,06:30,A,37,6.0NRT,286.4,65.5
53.646,109.91,316.9,3.7,1.8,2017-04-29,06:30,A,50,6.0NRT,288,95.3
53.749,91.043,309.4,1.1,1,2017-04-29,06:30,A,47,6.0NRT,291.3,8.6
54.157,92.521,310.4,1,1,2017-04-29,06:30,A,44,6.0NRT,291.8,6.9
54.44,92.297,321.8,1,1,2017-04-29,06:30,A,55,6.0NRT,293.4,14.2
54.446,92.278,333.9,1,1,2017-04-29,06:30,A,46,6.0NRT,296.9,28.3
54.444,92.263,319.9,1,1,2017-04-29,06:30,A,33,6.0NRT,296.3,13
54.449,91.839,314.4,1,1,2017-04-29,06:30,A,62,6.0NRT,299,6.1
54.447,91.823,318.9,1,1,2017-04-29,06:30,A,79,6.0NRT,299.8,10.2
54.437,91.761,311.9,1,1,2017-04-29,06:30,A,65,6.0NRT,298.9,4.6
54.434,91.745,352.7,1,1,2017-04-29,06:30,A,97,6.0NRT,301.5,66
53.64,87.273,309.7,1.5,1.2,2017-04-29,06:30,A,58,6.0NRT,293.2,12.6
54.456,91.531,312.8,1,1,2017-04-29,06:30,A,58,6.0NRT,298.2,5.1
54.454,91.516,318.3,1.1,1,2017-04-29,06:30,A,78,6.0NRT,296.9,10.2
54.463,91.511,317.7,1.1,1,2017-04-29,06:30,A,69,6.0NRT,300,9.7
54.511,91.464,315.2,1.1,1,2017-04-29,06:30,A,75,6.0NRT,300.2,8.8
53.771,87.491,305.8,1.4,1.2,2017-04-29,06:30,A,45,6.0NRT,285.7,9.8
53.806,86.963,324.9,1.5,1.2,2017-04-29,06:30,A,83,6.0NRT,286.4,37.9
53.883,87.272,313.1,1.4,1.2,2017-04-29,06:30,A,73,6.0NRT,295,15.3
53.879,87.251,309.9,1.4,1.2,2017-04-29,06:30,A,69,6.0NRT,295.2,11.5
53.918,87.274,307.7,1.4,1.2,2017-04-29,06:30,A,50,6.0NRT,294.3,9.3
53.857,86.981,304,1.5,1.2,2017-04-29,06:30,A,54,6.0NRT,287.4,9
53.902,86.977,330.7,1.5,1.2,2017-04-29,06:30,A,87,6.0NRT,294.7,45.5
53.908,86.992,323.7,1.5,1.2,2017-04-29,06:30,A,83,6.0NRT,293.4,31.6
53.904,86.971,329.9,1.5,1.2,2017-04-29,06:30,A,86,6.0NRT,295.9,44.5
53.944,86.995,320.8,1.5,1.2,2017-04-29,06:30,A,80,6.0NRT,294.4,24.5
53.993,87.012,313.9,1.5,1.2,2017-04-29,06:30,A,51,6.0NRT,295.1,13.4
54.853,91.199,321.7,1.1,1,2017-04-29,06:30,A,79,6.0NRT,295,15.1
54.851,91.183,315.6,1.1,1,2017-04-29,06:30,A,43,6.0NRT,296.9,8.8
54.862,91.194,319.4,1.1,1,2017-04-29,06:30,A,43,6.0NRT,296.8,12.5
18.027,81.284,348.8,1,1,2017-04-29,08:00,A,92,6.0NRT,312.9,37.6
18.036,81.283,335.9,1,1,2017-04-29,08:00,A,77,6.0NRT,311.8,13.4
18.034,81.274,337.2,1,1,2017-04-29,08:00,A,79,6.0NRT,313.4,15.4
18.129,80.964,334.6,1,1,2017-04-29,08:00,A,73,6.0NRT,313.5,11.4
18.27,81.38,333.9,1,1,2017-04-29,08:00,A,65,6.0NRT,310.8,16.1
18.269,81.37,331.4,1,1,2017-04-29,08:00,A,57,6.0NRT,310.6,12.7
18.328,81.064,339.9,1,1,2017-04-29,08:00,A,81,6.0NRT,316.2,18.4
18.326,81.055,338.7,1,1,2017-04-29,08:00,A,79,6.0NRT,316.7,16.4
18.696,83.732,328.5,1.3,1.1,2017-04-29,08:00,A,36,6.0NRT,310,11.4
18.437,80.987,336.7,1,1,2017-04-29,08:00,A,77,6.0NRT,315.7,13.2
18.479,81.029,332.2,1,1,2017-04-29,08:00,A,67,6.0NRT,314.3,7.1
18.478,81.019,346.7,1,1,2017-04-29,08:00,A,90,6.0NRT,316.3,31.2
18.364,80.03,333.8,1,1,2017-04-29,08:00,A,74,6.0NRT,315.3,11.8
18.577,81.075,330.7,1,1,2017-04-29,08:00,A,28,6.0NRT,311.5,8.4
18.615,81.014,333.6,1,1,2017-04-29,08:00,A,75,6.0NRT,313.6,11.6
18.975,82.804,336.2,1.1,1.1,2017-04-29,08:00,A,80,6.0NRT,314.2,18
18.973,82.793,335.5,1.1,1.1,2017-04-29,08:00,A,79,6.0NRT,314.6,16
19.052,82.948,335.2,1.2,1.1,2017-04-29,08:00,A,79,6.0NRT,314,13.7
19.053,82.841,333.3,1.2,1.1,2017-04-29,08:00,A,66,6.0NRT,313.6,11.1
19.047,82.722,341,1.1,1.1,2017-04-29,08:00,A,85,6.0NRT,309.1,31.2
19.045,82.711,335,1.1,1.1,2017-04-29,08:00,A,77,6.0NRT,309.3,20
19.084,82.782,334.3,1.1,1.1,2017-04-29,08:00,A,0,6.0NRT,313.3,14.7
19.138,82.801,337.2,1.2,1.1,2017-04-29,08:00,A,70,6.0NRT,312.2,21.7
19.137,82.791,362.4,1.2,1.1,2017-04-29,08:00,A,0,6.0NRT,317.1,88
19.692,85.311,315.4,1.7,1.3,2017-04-29,08:00,A,64,6.0NRT,305.2,16.5
19.29,81.177,334.3,1,1,2017-04-29,08:00,A,59,6.0NRT,301.1,23.3
19.728,83.922,352.4,1.4,1.2,2017-04-29,08:00,A,83,6.0NRT,296,91.4
19.726,83.909,328.2,1.3,1.2,2017-04-29,08:00,A,64,6.0NRT,295.6,27
19.726,83.928,328.6,1.4,1.2,2017-04-29,08:00,A,0,6.0NRT,288.3,28.9
19.725,83.915,333.6,1.4,1.2,2017-04-29,08:00,A,68,6.0NRT,297.8,38.8
19.735,83.914,341.6,1.4,1.2,2017-04-29,08:00,A,0,6.0NRT,296.3,56.9
19.184,78.913,336.9,1.1,1,2017-04-29,08:00,A,74,6.0NRT,315.2,15.8
19.815,83.252,336.1,1.2,1.1,2017-04-29,08:00,A,80,6.0NRT,307.7,27.1
19.568,80.919,328.9,1,1,2017-04-29,08:00,A,50,6.0NRT,311.3,9
19.949,83.495,362,1.3,1.1,2017-04-29,08:00,A,100,6.0NRT,311.8,106.2
19.947,83.483,347.4,1.3,1.1,2017-04-29,08:00,A,90,6.0NRT,314.1,53.7
19.947,83.489,338.9,1.3,1.1,2017-04-29,08:00,A,26,6.0NRT,313.1,32.7
19.959,83.499,331.3,1.3,1.1,2017-04-29,08:00,A,50,6.0NRT,301.7,18.4
19.957,83.488,374.1,1.3,1.1,2017-04-29,08:00,A,100,6.0NRT,312.3,160
20.116,83.697,330.1,1.3,1.1,2017-04-29,08:00,A,69,6.0NRT,310.9,18
19.783,80.751,410.6,1,1,2017-04-29,08:00,A,100,6.0NRT,324.5,304.8
19.782,80.741,361.4,1,1,2017-04-29,08:00,A,100,6.0NRT,320.4,69.1
19.792,80.749,385.5,1,1,2017-04-29,08:00,A,100,6.0NRT,320.4,159.3
19.791,80.74,348.6,1,1,2017-04-29,08:00,A,91,6.0NRT,317.9,39.2
19.648,79.612,338.3,1,1,2017-04-29,08:00,A,77,6.0NRT,317.5,15.7
19.657,79.611,357.7,1,1,2017-04-29,08:00,A,98,6.0NRT,321,55
19.655,79.601,354.3,1,1,2017-04-29,08:00,A,95,6.0NRT,320.3,47.4
19.664,79.6,333.6,1,1,2017-04-29,08:00,A,61,6.0NRT,318,8.7
18.637,73.196,331.3,2.4,1.5,2017-04-29,08:00,A,50,6.0NRT,310.7,42.3
18.636,73.212,335.1,2.4,1.5,2017-04-29,08:00,A,70,6.0NRT,310.4,60.7
19.249,76.526,337.2,1.4,1.2,2017-04-29,08:00,A,74,6.0NRT,319.9,16.3
20.512,85.291,327.2,1.7,1.3,2017-04-29,08:00,A,55,6.0NRT,308.6,22
20.51,85.275,329.8,1.7,1.3,2017-04-29,08:00,A,67,6.0NRT,309.6,27.9
19.963,79.437,354.8,1,1,2017-04-29,08:00,A,96,6.0NRT,308.1,53.1
19.962,79.428,332.2,1,1,2017-04-29,08:00,A,62,6.0NRT,307.8,11.3
19.972,79.436,356.7,1,1,2017-04-29,08:00,A,97,6.0NRT,310.6,58.9
19.971,79.426,348.8,1,1,2017-04-29,08:00,A,91,6.0NRT,309.6,40.6
19.969,79.417,330.1,1,1,2017-04-29,08:00,A,52,6.0NRT,309,9.5
20.073,79.617,334.4,1,1,2017-04-29,08:00,A,66,6.0NRT,312.3,12.3
20.082,79.616,333.7,1,1,2017-04-29,08:00,A,70,6.0NRT,312,11.5
19.123,73.624,330.2,2.2,1.4,2017-04-29,08:00,A,38,6.0NRT,313,41
20.184,79.88,329.5,1,1,2017-04-29,08:00,A,50,6.0NRT,308.8,7.2
20.13,79.442,362.1,1,1,2017-04-29,08:00,A,100,6.0NRT,308.8,75.5
20.129,79.432,370.7,1,1,2017-04-29,08:00,A,100,6.0NRT,312.2,101.9
20.138,79.435,334.5,1,1,2017-04-29,08:00,A,68,6.0NRT,306.3,18.2
20.136,79.425,330.1,1,1,2017-04-29,08:00,A,55,6.0NRT,307.5,12.2
21.563,85.336,340.2,1.8,1.3,2017-04-29,08:00,A,85,6.0NRT,314.1,59.1
20.951,80.22,340.3,1,1,2017-04-29,08:00,A,85,6.0NRT,308.5,26.1
20.95,80.211,336.1,1,1,2017-04-29,08:00,A,79,6.0NRT,309.4,20.5
21.115,80.465,331.2,1,1,2017-04-29,08:00,A,64,6.0NRT,309.8,10.6
21.141,79.557,328.6,1,1,2017-04-29,08:00,A,53,6.0NRT,307.5,7.8
21.228,79.39,337.8,1,1,2017-04-29,08:00,A,80,6.0NRT,306.7,18.3
21.284,79.717,336,1,1,2017-04-29,08:00,A,46,6.0NRT,314.8,15
21.358,79.522,328.9,1,1,2017-04-29,08:00,A,45,6.0NRT,307.3,10.4
21.298,79.05,332.2,1,1,2017-04-29,08:00,A,66,6.0NRT,312.2,9.6
21.296,79.041,333,1,1,2017-04-29,08:00,A,71,6.0NRT,311.4,10.8
21.519,80.533,337.9,1,1,2017-04-29,08:00,A,78,6.0NRT,318.7,15.1
21.557,78.998,326.3,1,1,2017-04-29,08:00,A,58,6.0NRT,275.7,20.7
21.385,77.101,340.6,1.2,1.1,2017-04-29,08:00,A,81,6.0NRT,316.8,30.7
21.383,77.09,333.2,1.2,1.1,2017-04-29,08:00,A,63,6.0NRT,316.8,16.9
21.983,80.965,342.2,1,1,2017-04-29,08:00,A,84,6.0NRT,313.2,26.4
21.734,77.37,343.2,1.1,1.1,2017-04-29,08:00,A,84,6.0NRT,320.6,25.7
21.732,77.359,354.7,1.1,1.1,2017-04-29,08:00,A,96,6.0NRT,323.4,54.7
22.391,79.797,331.7,1,1,2017-04-29,08:00,A,76,6.0NRT,295,19
22.537,80.582,339.3,1,1,2017-04-29,08:00,A,43,6.0NRT,312.1,23.6
23.23,82.386,345,1.2,1.1,2017-04-29,08:00,A,87,6.0NRT,319,32.5
23.229,82.374,375,1.2,1.1,2017-04-29,08:00,A,100,6.0NRT,323.7,141.3
22.311,75.665,341.4,1.4,1.2,2017-04-29,08:00,A,82,6.0NRT,321.4,25.3
23.169,80.976,335,1.1,1,2017-04-29,08:00,A,52,6.0NRT,317.8,12.9
23.311,80.734,338.5,1,1,2017-04-29,08:00,A,77,6.0NRT,318.7,16.9
23.184,79.808,344.7,1,1,2017-04-29,08:00,A,86,6.0NRT,316.9,27.1
23.182,79.798,346.2,1,1,2017-04-29,08:00,A,88,6.0NRT,319.1,30
23.19,79.787,334,1,1,2017-04-29,08:00,A,66,6.0NRT,318.3,10.1
23.186,79.758,338,1,1,2017-04-29,08:00,A,76,6.0NRT,317.3,17.7
23.135,79.401,334.7,1,1,2017-04-29,08:00,A,69,6.0NRT,320.1,9.7
22.933,77.486,360.4,1.1,1,2017-04-29,08:00,A,100,6.0NRT,321.5,70.3
23.406,80.218,334.3,1,1,2017-04-29,08:00,A,63,6.0NRT,320.1,7.9
23.488,80.756,335.6,1,1,2017-04-29,08:00,A,71,6.0NRT,320.7,9.9
23.498,80.755,336.9,1,1,2017-04-29,08:00,A,74,6.0NRT,320.2,12.3
23.781,82.232,338.8,1.2,1.1,2017-04-29,08:00,A,78,6.0NRT,315.2,28
23.779,82.221,338.2,1.2,1.1,2017-04-29,08:00,A,73,6.0NRT,314.2,27.3
23.573,80.489,360,1,1,2017-04-29,08:00,A,100,6.0NRT,321.7,62.4
23.571,80.479,376.2,1,1,2017-04-29,08:00,A,100,6.0NRT,326,116
23.65,80.997,338.1,1.1,1,2017-04-29,08:00,A,76,6.0NRT,316.4,20.5
23.649,80.986,336.2,1.1,1,2017-04-29,08:00,A,72,6.0NRT,318.7,16.9
23.581,80.478,348.4,1,1,2017-04-29,08:00,A,90,6.0NRT,319.5,34.3
23.467,79.27,344.4,1,1,2017-04-29,08:00,A,86,6.0NRT,325.7,19.3
23.465,79.26,340.5,1,1,2017-04-29,08:00,A,72,6.0NRT,324.9,12.3
23.669,80.591,336.4,1,1,2017-04-29,08:00,A,71,6.0NRT,321.7,10.4
23.65,80.247,335.1,1,1,2017-04-29,08:00,A,70,6.0NRT,320,9.8
23.889,81.635,335.4,1.1,1.1,2017-04-29,08:00,A,70,6.0NRT,319.6,12.7
23.847,81.092,372.4,1.1,1,2017-04-29,08:00,A,100,6.0NRT,322.6,110
23.845,81.082,348.4,1.1,1,2017-04-29,08:00,A,90,6.0NRT,321.2,37.5
24.164,83.545,355.5,1.5,1.2,2017-04-29,08:00,A,96,6.0NRT,321.5,83
24.169,83.554,343.1,1.5,1.2,2017-04-29,08:00,A,84,6.0NRT,320.1,37.3
24.167,83.539,347.8,1.5,1.2,2017-04-29,08:00,A,90,6.0NRT,321.4,52.7
24.147,82.561,340.3,1.3,1.1,2017-04-29,08:00,A,68,6.0NRT,319.7,25.7
24.276,83.123,333.9,1.4,1.2,2017-04-29,08:00,A,66,6.0NRT,318.8,13.9
24.002,80.544,335.2,1,1,2017-04-29,08:00,A,68,6.0NRT,322.2,8.8
23.813,79.116,344.3,1,1,2017-04-29,08:00,A,86,6.0NRT,324.8,21.7
24.017,80.52,342.5,1,1,2017-04-29,08:00,A,83,6.0NRT,322.4,20.8
24.028,80.529,335.1,1,1,2017-04-29,08:00,A,70,6.0NRT,321.7,8.7
23.805,78.552,336.7,1,1,2017-04-29,08:00,A,74,6.0NRT,324,9.5
23.804,78.543,336.7,1,1,2017-04-29,08:00,A,74,6.0NRT,323.8,9.6
23.7,77.857,347,1,1,2017-04-29,08:00,A,89,6.0NRT,326,27.2
24.121,80.133,338.7,1,1,2017-04-29,08:00,A,78,6.0NRT,322.9,10.7
23.465,75.572,357.4,1.3,1.1,2017-04-29,08:00,A,98,6.0NRT,318.6,78.8
23.543,75.92,336.2,1.3,1.1,2017-04-29,08:00,A,69,6.0NRT,318.1,14.4
23.541,75.907,336.2,1.3,1.1,2017-04-29,08:00,A,66,6.0NRT,320.7,14.2
24.075,79.202,338.6,1,1,2017-04-29,08:00,A,77,6.0NRT,325.8,9.9
24.044,78.3,338,1,1,2017-04-29,08:00,A,76,6.0NRT,324.2,10.7
24.374,79.698,346.7,1,1,2017-04-29,08:00,A,88,6.0NRT,326.2,24.3
25.048,84.294,337.5,1.7,1.3,2017-04-29,08:00,A,71,6.0NRT,319,28.6
24.484,79.236,349.6,1,1,2017-04-29,08:00,A,91,6.0NRT,322.4,32.9
24.456,78.971,344,1,1,2017-04-29,08:00,A,85,6.0NRT,322.9,23.2
24.711,80.755,336.6,1.1,1,2017-04-29,08:00,A,73,6.0NRT,321.1,11.5
24.519,79.35,338.9,1,1,2017-04-29,08:00,A,78,6.0NRT,323.5,13
25.288,83.883,346.2,1.6,1.2,2017-04-29,08:00,A,88,6.0NRT,319.2,50.9
25.289,83.893,338.5,1.6,1.2,2017-04-29,08:00,A,78,6.0NRT,317.8,24.8
25.287,83.878,336.8,1.6,1.2,2017-04-29,08:00,A,67,6.0NRT,319.4,19.5
24.813,78.203,339.7,1,1,2017-04-29,08:00,A,75,6.0NRT,315.8,20.7
25.636,82.26,341.5,1.3,1.1,2017-04-29,08:00,A,82,6.0NRT,319.2,26.1
25.634,82.247,344,1.3,1.1,2017-04-29,08:00,A,85,6.0NRT,320.2,32.4
30.558,47.339,329.4,2.2,1.4,2017-04-29,08:10,T,68,6.0NRT,308.9,25.5
30.566,47.108,331.2,2.1,1.4,2017-04-29,08:10,T,72,6.0NRT,310.7,26.5
30.357,47.342,330.4,2.2,1.5,2017-04-29,08:10,T,66,6.0NRT,309.2,30.2
30.359,47.336,329.7,2.2,1.5,2017-04-29,08:10,T,64,6.0NRT,309.1,26.9
27.482,41.74,331.5,1.2,1.1,2017-04-29,08:10,T,59,6.0NRT,316.4,8.7
56.065,69.78,305.6,4.7,2,2017-04-29,08:00,T,62,6.0NRT,285.4,66.5
56.066,69.777,305.9,4.7,2,2017-04-29,08:00,T,62,6.0NRT,285.4,69
56.913,63.139,304.9,2.5,1.5,2017-04-29,08:00,T,46,6.0NRT,291.4,18.2
56.554,63.258,311.7,2.6,1.5,2017-04-29,08:00,T,54,6.0NRT,289,36.9
56.562,63.258,304.3,2.6,1.5,2017-04-29,08:00,T,50,6.0NRT,289,16.7
56.233,63.18,311.2,2.6,1.6,2017-04-29,08:00,T,63,6.0NRT,288.5,36.3
56.045,63.848,300,2.8,1.6,2017-04-29,08:00,T,7,6.0NRT,285.6,9.2
56.238,61.833,308.4,2.3,1.5,2017-04-29,08:00,T,50,6.0NRT,290.2,18.8
56.242,61.831,304.4,2.3,1.5,2017-04-29,08:00,T,8,6.0NRT,289.7,10.4
56.23,61.82,308.7,2.3,1.5,2017-04-29,08:00,T,59,6.0NRT,290.5,20.6
56.221,61.855,305.4,2.3,1.5,2017-04-29,08:00,T,55,6.0NRT,290.9,14.1
56.124,61.94,311.6,2.4,1.5,2017-04-29,08:00,T,70,6.0NRT,291.4,29.4
56.117,61.926,306.4,2.4,1.5,2017-04-29,08:00,T,63,6.0NRT,291.1,18
56.108,61.961,309.5,2.4,1.5,2017-04-29,08:00,T,69,6.0NRT,292.4,26.4
55.952,62.259,311.3,2.5,1.5,2017-04-29,08:00,T,71,6.0NRT,289.3,31.6
56.063,61.796,303.5,2.3,1.5,2017-04-29,08:00,T,26,6.0NRT,287.1,10.9
55.958,62.259,311.9,2.5,1.5,2017-04-29,08:00,T,72,6.0NRT,289.5,30.9
55.716,61.909,332.1,2.4,1.5,2017-04-29,08:00,T,44,6.0NRT,294.8,96.7
55.722,61.907,327.8,2.4,1.5,2017-04-29,08:00,T,53,6.0NRT,294.2,79.3
55.676,61.911,327.3,2.4,1.5,2017-04-29,08:00,T,64,6.0NRT,290.1,73.9
55.663,61.9,343.5,2.4,1.5,2017-04-29,08:00,T,93,6.0NRT,291.9,168.8
19.889,-104.605,308.5,1,1,2017-04-29,08:40,A,75,6.0NRT,289.4,10.9
17.852,-93.101,307.2,4.5,2,2017-04-29,08:40,A,71,6.0NRT,291.9,55.9
17.835,-93.105,304.9,4.5,2,2017-04-29,08:40,A,62,6.0NRT,291.9,43.9
17.85,-93.106,313.3,4.5,2,2017-04-29,08:40,A,87,6.0NRT,292,94.4
19.076,-100.147,300.8,1.3,1.1,2017-04-29,08:40,A,33,6.0NRT,280.6,9.7
19.033,-100.013,307.8,1.3,1.1,2017-04-29,08:40,A,73,6.0NRT,284.9,16.9
18.945,-102.939,300.2,1,1,2017-04-29,08:40,A,20,6.0NRT,275.3,6
18.208,-100.175,302.7,1.4,1.2,2017-04-29,08:40,A,51,6.0NRT,291.8,7.1
18.14,-100.697,306.5,1.3,1.1,2017-04-29,08:40,A,68,6.0NRT,293.3,8.2
18.151,-101.275,303.4,1.2,1.1,2017-04-29,08:40,A,55,6.0NRT,285.1,9.3
18.01,-100.654,302.1,1.3,1.1,2017-04-29,08:40,A,43,6.0NRT,291.3,4.9
17.863,-100.759,312,1.3,1.1,2017-04-29,08:40,A,30,6.0NRT,286,14.8
17.848,-100.921,309.7,1.2,1.1,2017-04-29,08:40,A,68,6.0NRT,287.8,14.2
17.846,-100.91,307.9,1.2,1.1,2017-04-29,08:40,A,73,6.0NRT,287.2,12.9
17.775,-100.659,305.2,1.3,1.1,2017-04-29,08:40,A,63,6.0NRT,287.2,11.4
17.739,-100.82,304.6,1.3,1.1,2017-04-29,08:40,A,61,6.0NRT,283.1,11.8
17.636,-100.378,303.8,1.3,1.1,2017-04-29,08:40,A,23,6.0NRT,286.6,9.4
17.577,-100.319,300.4,1.4,1.2,2017-04-29,08:40,A,27,6.0NRT,284.5,8.7
17.591,-100.472,303,1.3,1.1,2017-04-29,08:40,A,34,6.0NRT,281.9,10.6
17.581,-100.474,300.6,1.3,1.1,2017-04-29,08:40,A,25,6.0NRT,281.4,9
17.579,-100.461,300.5,1.3,1.1,2017-04-29,08:40,A,22,6.0NRT,281.8,9.1
17.133,-99.904,300.2,1.5,1.2,2017-04-29,08:40,A,10,6.0NRT,278.1,10.3
27.059,-101.077,318.4,1,1,2017-04-29,08:35,A,97,6.0NRT,295.7,14.9
27.058,-101.066,319.3,1,1,2017-04-29,08:35,A,98,6.0NRT,295.3,15.5
27.789,83.094,323.2,1.5,1.2,2017-04-29,08:05,A,55,6.0NRT,303.5,17
27.814,83.231,320.8,1.6,1.2,2017-04-29,08:05,A,20,6.0NRT,303.4,13.8
27.673,81.79,334.7,1.3,1.1,2017-04-29,08:05,A,64,6.0NRT,315.9,15
27.671,81.777,335.1,1.3,1.1,2017-04-29,08:05,A,69,6.0NRT,316.3,14.7
28.099,83.219,330.7,1.6,1.2,2017-04-29,08:05,A,75,6.0NRT,301.1,39.2
28.194,81.819,328.1,1.3,1.1,2017-04-29,08:05,A,51,6.0NRT,311.8,10.8
28.159,81.435,340.4,1.2,1.1,2017-04-29,08:05,A,85,6.0NRT,318.6,26.2
28.298,81.483,335.2,1.2,1.1,2017-04-29,08:05,A,79,6.0NRT,315.7,21.1
28.152,79.691,337.6,1.1,1,2017-04-29,08:05,A,79,6.0NRT,317.1,17.3
28.433,81.769,332.2,1.3,1.1,2017-04-29,08:05,A,57,6.0NRT,312,19.6
